"","id","uri","product_page","type"
"329",329,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/publicsectorfinances","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"330",330,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/publicsectorfinancesappendixatables110","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"331",331,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/largeimpactsonpublicsectorfiscalmeasuresexcludingbankinggroupsoneoffeventsappendixb","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"332",332,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/revisionsanalysisforpublicsectorfinancesappendixc","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"333",333,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/publicsectorfinancesborrowingbysubsector","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"334",334,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/financialstatisticsforpublicsector","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"335",335,"/economy/governmentpublicsectorandtaxes/publicsectorfinance/datasets/governmentdeficitanddebtreturn","/economy/governmentpublicsectorandtaxes/publicsectorfinance","dataset"
"336",336,"/economy/governmentpublicsectorandtaxes/publicspending/datasets/maastrictsupplementarytabe","/economy/governmentpublicsectorandtaxes/publicspending","dataset"
"337",337,"/economy/governmentpublicsectorandtaxes/publicspending/datasets/esatable11annualexpenditureofgeneralgovernment","/economy/governmentpublicsectorandtaxes/publicspending","dataset"
"338",338,"/economy/governmentpublicsectorandtaxes/publicspending/datasets/excessivedeficitprocedureedpfinancialyearmaintables","/economy/governmentpublicsectorandtaxes/publicspending","dataset"
"339",339,"/economy/governmentpublicsectorandtaxes/publicspending/datasets/esatable2mainaggregatesofgeneralgovernment","/economy/governmentpublicsectorandtaxes/publicspending","dataset"
"340",340,"/economy/governmentpublicsectorandtaxes/publicspending/datasets/esatable28quarterlygovernmentdebtmaastrichtdebtforgeneralgovernment","/economy/governmentpublicsectorandtaxes/publicspending","dataset"
"341",341,"/economy/governmentpublicsectorandtaxes/publicspending/datasets/esatable25quarterlynonfinancialaccountsofgeneralgovernment","/economy/governmentpublicsectorandtaxes/publicspending","dataset"
"342",342,"/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure/datasets/governmentexpenditureonresearchanddevelopment","/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure","dataset"
"343",343,"/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure/datasets/ukgrossdomesticexpenditureonresearchanddevelopment","/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure","dataset"
"344",344,"/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure/datasets/ukgrossdomesticexpenditureonresearchanddevelopmentregionaltables","/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure","dataset"
"345",345,"/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure/datasets/ukbusinessenterpriseresearchanddevelopment","/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure","dataset"
"346",346,"/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure/datasets/businessenterpriseresearchanddevelopment","/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure","dataset"
"347",347,"/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure/datasets/scienceengineeringandtechnologystatisticsreferencetables","/economy/governmentpublicsectorandtaxes/researchanddevelopmentexpenditure","dataset"
"348",348,"/economy/nationalaccounts/balanceofpayments/datasets/pinkbook","/economy/nationalaccounts/balanceofpayments","dataset"
"349",349,"/economy/nationalaccounts/balanceofpayments/datasets/balanceofpayments","/economy/nationalaccounts/balanceofpayments","dataset"
"350",350,"/economy/nationalaccounts/balanceofpayments/datasets/balanceofpaymentsstatisticalbulletintables","/economy/nationalaccounts/balanceofpayments","dataset"
"351",351,"/economy/nationalaccounts/balanceofpayments/datasets/tradeingoodsmretsallbopeu2013timeseriesspreadsheet","/economy/nationalaccounts/balanceofpayments","dataset"
"352",352,"/economy/nationalaccounts/balanceofpayments/datasets/publicationtablesuktrade","/economy/nationalaccounts/balanceofpayments","dataset"
"353",353,"/economy/nationalaccounts/balanceofpayments/datasets/publicationtablesuktradecpa08","/economy/nationalaccounts/balanceofpayments","dataset"
"354",354,"/economy/nationalaccounts/satelliteaccounts/datasets/theeconomicimportanceoftourismuktourismsatelliteaccounts","/economy/nationalaccounts/satelliteaccounts","dataset"
"355",355,"/economy/nationalaccounts/satelliteaccounts/datasets/uktourismsatelliteaccounttsatables","/economy/nationalaccounts/satelliteaccounts","dataset"
"356",356,"/economy/nationalaccounts/supplyandusetables/datasets/inputoutputsupplyandusetablessummarytables","/economy/nationalaccounts/supplyandusetables","dataset"
"357",357,"/economy/nationalaccounts/supplyandusetables/datasets/inputoutputsupplyandusetables","/economy/nationalaccounts/supplyandusetables","dataset"
"358",358,"/economy/nationalaccounts/uksectoraccounts/datasets/profitabilityofukcompanies","/economy/nationalaccounts/uksectoraccounts","dataset"
"359",359,"/economy/nationalaccounts/uksectoraccounts/datasets/capitalstock","/economy/nationalaccounts/uksectoraccounts","dataset"
"360",360,"/economy/grossdomesticproductgdp/datasets/unitedkingdomeconomicaccounts","/economy/nationalaccounts/uksectoraccounts","dataset"
"361",361,"/economy/nationalaccounts/uksectoraccounts/datasets/profitabilityofukcompaniesreferencetable","/economy/nationalaccounts/uksectoraccounts","dataset"
"362",362,"/economy/nationalaccounts/uksectoraccounts/datasets/thenationalbalancesheetestimates","/economy/nationalaccounts/uksectoraccounts","dataset"
"363",363,"/economy/nationalaccounts/uksectoraccounts/datasets/capitalstocksconsumptionoffixedcapital","/economy/nationalaccounts/uksectoraccounts","dataset"
"364",364,"/economy/regionalaccounts/grossdisposablehouseholdincome/datasets/localenterprisepartnershipslepsgdhi","/economy/regionalaccounts/grossdisposablehouseholdincome","dataset"
"365",365,"/economy/grossvalueaddedgva/datasets/regionalgrossvalueaddedincomeapproach","/economy/regionalaccounts/grossdisposablehouseholdincome","dataset"
"366",366,"/economy/grossvalueaddedgva/datasets/regionalgrossvalueaddedproductionapproachconstraineddatatables","/economy/regionalaccounts/grossdisposablehouseholdincome","dataset"
"367",367,"/economy/grossvalueaddedgva/datasets/regionalgrossvalueaddedproductionapproachregionalgvapunconstraineddatatables","/economy/regionalaccounts/grossdisposablehouseholdincome","dataset"
"368",368,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/summaryoflabourmarketstatistics","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","dataset"
"369",369,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/averageweeklyearningsearn01","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","dataset"
"370",370,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/averageweeklyearningsbysectorearn02","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","dataset"
"371",371,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/selectedhistoricalestimatesannualsurveyofhoursandearningsashe","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","dataset"
"372",372,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/allemployeesashetable1","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","dataset"
"373",373,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/occupation2digitsocashetable2","/employmentandlabourmarket/peopleinwork/earningsandworkinghours","dataset"
"374",374,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/summaryoflabourmarketstatistics","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"375",375,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/nsaemploymentunemploymentandeconomicinactivityforpeopleaged16andoverandagedfrom16to64a02","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"376",376,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivityforpeopleaged16andoverandagedfrom16to64seasonallyadjusteda02sa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"377",377,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivityformenagedfrom16to64andwomenagedfrom16to59notseasonallyadjusteda03nsa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"378",378,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivityformenagedfrom16to64andwomenagedfrom16to59seasonallyadjusteda03sa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"379",379,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/summaryofemploymentunemploymentandeconomicinactivityforpeoplebelowstatepensionagea04","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"380",380,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivitybyagegroupnotseasonallyadjusteda05nsa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"381",381,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivitybyagegroupseasonallyadjusteda05sa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"382",382,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/educationalstatusandlabourmarketstatusforpeopleagedfrom16to24notseasonallyadjusteda06nsa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"383",383,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/educationalstatusandlabourmarketstatusforpeopleagedfrom16to24seasonallyadjusteda06sa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"384",384,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/regionallabourmarketsummarya07","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"385",385,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatusofdisabledpeoplea08","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"386",386,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatusbyethnicgroupa09","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"387",387,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/internationalcomparisonsofemploymentandunemploymentratesa10","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"388",388,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatistics","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"389",389,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/averageweeklyearningsbyindustryearn03","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"390",390,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/grossweeklyearningsoffulltimeemployeesbyregionearn05","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"391",391,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/grossweeklyearningsbyoccupationearn06","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"392",392,"/employmentandlabourmarket/peopleinwork/earningsandworkinghours/datasets/distributionofgrosshourlyearningsofemployeesearn08","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"393",393,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/fulltimeparttimeandtemporaryworkersnotseasonallyadjustedemp01nsa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"394",394,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/fulltimeparttimeandtemporaryworkersseasonallyadjustedemp01sa","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"395",395,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/publicandprivatesectoremploymentemp02","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"396",396,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/publicsectoremploymentbyindustryemp03","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"397",397,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentbyoccupationemp04","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"398",398,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentbycountryofbirthandnationalityemp06","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"399",399,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/temporaryemployeesemp07","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"400",400,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/allinemploymentbyoccupationemp08","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"401",401,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employeesandselfemployedbyoccupationemp09","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"402",402,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/parttimeandtemporaryworkersbyoccupationemp10","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"403",403,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentbysocioeconomicclassificationemp11","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"404",404,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/parttimeandtemporaryworkersbysocioeconomicclassificationemp12","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"405",405,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentbyindustryemp13","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"406",406,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/jobrelatedtrainingreceivedbyemployeesemp15","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"407",407,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/workforcejobsbyindustryjobs02","/employmentandlabourmarket/peopleinwork/employmentandemployeetypes","dataset"
"408",408,"/employmentandlabourmarket/peopleinwork/labourproductivity/datasets/labourproductivity","/employmentandlabourmarket/peopleinwork/labourproductivity","dataset"
"409",409,"/employmentandlabourmarket/peopleinwork/labourproductivity/datasets/labourproductivitytables110andr1","/employmentandlabourmarket/peopleinwork/labourproductivity","dataset"
"410",410,"/employmentandlabourmarket/peopleinwork/labourproductivity/datasets/productivityjobsproductivityhoursmarketsectorworkersmarketsectorhours","/employmentandlabourmarket/peopleinwork/labourproductivity","dataset"
"411",411,"/employmentandlabourmarket/peopleinwork/labourproductivity/datasets/subregionalproductivityproductivityhoursandproductivityjobsbynuts2andnuts3subregionsoftheunitedkingdom","/employmentandlabourmarket/peopleinwork/labourproductivity","dataset"
"412",412,"/employmentandlabourmarket/peopleinwork/labourproductivity/datasets/subregionalproductivityproductivityhoursandproductivityjobsbylocalenterprisepartnerships","/employmentandlabourmarket/peopleinwork/labourproductivity","dataset"
"413",413,"/employmentandlabourmarket/peopleinwork/labourproductivity/datasets/sectionalunitlabourcosts","/employmentandlabourmarket/peopleinwork/labourproductivity","dataset"
"414",414,"/employmentandlabourmarket/peopleinwork/publicsectorpersonnel/datasets/publicsectoremploymentreferencetable","/employmentandlabourmarket/peopleinwork/publicsectorpersonnel","dataset"
"415",415,"/employmentandlabourmarket/peopleinwork/publicsectorpersonnel/datasets/civilservicestatistics","/employmentandlabourmarket/peopleinwork/publicsectorpersonnel","dataset"
"416",416,"/employmentandlabourmarket/peopleinwork/publicsectorpersonnel/datasets/civilservicestatisticsdatasummarytool","/employmentandlabourmarket/peopleinwork/publicsectorpersonnel","dataset"
"417",417,"/employmentandlabourmarket/peopleinwork/publicsectorpersonnel/datasets/publicsectoremploymenttimeseriesdataset","/employmentandlabourmarket/peopleinwork/publicsectorpersonnel","dataset"
"418",418,"/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions/datasets/labourdisputeslabd01","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","dataset"
"419",419,"/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions/datasets/labourdisputesbysectorlabd02","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","dataset"
"420",420,"/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions/datasets/stoppagesofworklabd03","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","dataset"
"421",421,"/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions/datasets/labourdisputeslabourdisputesannualestimates","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","dataset"
"422",422,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/summaryoflabourmarketstatistics","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","dataset"
"423",423,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatistics","/employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions","dataset"
"424",424,"/employmentandlabourmarket/peopleinwork/workplacepensions/datasets/annualsurveyofhoursandearningspensiontablespensiontypebyagegroupandbygrossweeklyearningsbandsp1","/employmentandlabourmarket/peopleinwork/workplacepensions","dataset"
"425",425,"/employmentandlabourmarket/peopleinwork/workplacepensions/datasets/annualsurveyofhoursandearningspensiontablespensiontypebyindustryandbygrossweeklyearningsbandsp2","/employmentandlabourmarket/peopleinwork/workplacepensions","dataset"
"426",426,"/employmentandlabourmarket/peopleinwork/workplacepensions/datasets/annualsurveyofhoursandearningspensiontablespensiontypebyoccupationandbygrossweeklyearningsbandsp3","/employmentandlabourmarket/peopleinwork/workplacepensions","dataset"
"427",427,"/employmentandlabourmarket/peopleinwork/workplacepensions/datasets/annualsurveyofhoursandearningspensiontablespensiontypebysizeofbusinessandbygrossweeklyearningsbandsp4","/employmentandlabourmarket/peopleinwork/workplacepensions","dataset"
"428",428,"/employmentandlabourmarket/peopleinwork/workplacepensions/datasets/annualsurveyofhoursandearningspensiontablesemployeecontributionbandsbyagegroupandbypensiontypep5","/employmentandlabourmarket/peopleinwork/workplacepensions","dataset"
"429",429,"/employmentandlabourmarket/peopleinwork/workplacepensions/datasets/annualsurveyofhoursandearningspensiontablesemployeecontributionbandsbyindustryandbypensiontypep6","/employmentandlabourmarket/peopleinwork/workplacepensions","dataset"
"430",430,"/employmentandlabourmarket/peoplenotinwork/economicinactivity/datasets/economicinactivitybyreasonseasonallyadjustedinac01sa","/employmentandlabourmarket/peoplenotinwork/economicinactivity","dataset"
"431",431,"/employmentandlabourmarket/peoplenotinwork/economicinactivity/datasets/economicinactivitybyreasonnotseasonallyadjustedinac01nsa","/employmentandlabourmarket/peoplenotinwork/economicinactivity","dataset"
"432",432,"/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/datasets/claimantcountcla01","/employmentandlabourmarket/peoplenotinwork/outofworkbenefits","dataset"
"433",433,"/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/datasets/cla02claimantcountbyagegroup","/employmentandlabourmarket/peoplenotinwork/outofworkbenefits","dataset"
"434",434,"/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/datasets/claimantcountrevisionstrianglecla02","/employmentandlabourmarket/peoplenotinwork/outofworkbenefits","dataset"
"435",435,"/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/datasets/mainoutofworkbenefitsben01","/employmentandlabourmarket/peoplenotinwork/outofworkbenefits","dataset"
"436",436,"/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/datasets/jobseekersallowanceclaimantsben02","/employmentandlabourmarket/peoplenotinwork/outofworkbenefits","dataset"
"437",437,"/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/datasets/jobseekersallowancebyageanddurationben03","/employmentandlabourmarket/peoplenotinwork/outofworkbenefits","dataset"
"438",438,"/employmentandlabourmarket/peoplenotinwork/redundancies/datasets/redundancieslevelsandratesseasonallyadjustedred01sa","/employmentandlabourmarket/peoplenotinwork/redundancies","dataset"
"439",439,"/employmentandlabourmarket/peoplenotinwork/redundancies/datasets/redundancieslevelsandratesnotseasonallyadjustedred01nsa","/employmentandlabourmarket/peoplenotinwork/redundancies","dataset"
"440",440,"/employmentandlabourmarket/peoplenotinwork/redundancies/datasets/redundanciesbyindustryagesexandreemploymentratesred02","/employmentandlabourmarket/peoplenotinwork/redundancies","dataset"
"441",441,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/summaryoflabourmarketstatistics","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"442",442,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/nsaemploymentunemploymentandeconomicinactivityforpeopleaged16andoverandagedfrom16to64a02","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"443",443,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivityforpeopleaged16andoverandagedfrom16to64seasonallyadjusteda02sa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"444",444,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivityformenagedfrom16to64andwomenagedfrom16to59notseasonallyadjusteda03nsa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"445",445,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivityformenagedfrom16to64andwomenagedfrom16to59seasonallyadjusteda03sa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"446",446,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/summaryofemploymentunemploymentandeconomicinactivityforpeoplebelowstatepensionagea04","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"447",447,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivitybyagegroupnotseasonallyadjusteda05nsa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"448",448,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/employmentunemploymentandeconomicinactivitybyagegroupseasonallyadjusteda05sa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"449",449,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/educationalstatusandlabourmarketstatusforpeopleagedfrom16to24notseasonallyadjusteda06nsa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"450",450,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/educationalstatusandlabourmarketstatusforpeopleagedfrom16to24seasonallyadjusteda06sa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"451",451,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/regionallabourmarketsummarya07","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"452",452,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatusofdisabledpeoplea08","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"453",453,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatusbyethnicgroupa09","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"454",454,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/internationalcomparisonsofemploymentandunemploymentratesa10","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"455",455,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/unemploymentbyageanddurationnotseasonallyadjustedunem01nsa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"456",456,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/unemploymentbyageanddurationseasonallyadjustedunem01sa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"457",457,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/unemploymentbypreviousoccupationunem02","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"458",458,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/unemploymentbypreviousindustrialsectorunem03","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"459",459,"/employmentandlabourmarket/peoplenotinwork/redundancies/datasets/redundancieslevelsandratesnotseasonallyadjustedred01nsa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"460",460,"/employmentandlabourmarket/peoplenotinwork/redundancies/datasets/redundancieslevelsandratesseasonallyadjustedred01sa","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"461",461,"/employmentandlabourmarket/peoplenotinwork/redundancies/datasets/redundanciesbyindustryagesexandreemploymentratesred02","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"462",462,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourmarketstatistics","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"463",463,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/claimantcountandvacanciesdataset","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"464",464,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/vacanciesandunemploymentvacs01","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"465",465,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/vacanciesbyindustryvacs02","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"466",466,"/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/vacanciesbysizeofbusinessvacs03","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"467",467,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourforcesurveysinglemonthestimatesx01","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"468",468,"/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/datasets/labourforcesurveyflowsestimatesx02","/employmentandlabourmarket/peoplenotinwork/unemployment","dataset"
"469",469,"/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing/datasets/midyearpopulationestimatesoftheveryoldincludingcentenariansunitedkingdom","/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing","dataset"
"470",470,"/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing/datasets/midyearpopulationestimatesoftheveryoldincludingcentenariansenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/ageing","dataset"
"471",471,"/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/datasets/quarterlyconceptionstowomenagedunder18englandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates","dataset"
"472",472,"/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/datasets/childbearingforwomenbornindifferentyearsreferencetable","/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates","dataset"
"473",473,"/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/datasets/conceptionstatisticsenglandandwalesreferencetables","/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates","dataset"
"474",474,"/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/datasets/cohortfertilityenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates","dataset"
"475",475,"/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales","/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths","dataset"
